RestaurantName,DiningRating,DeliveryRating,DiningVotes,DeliveryVotes,Cuisine,PlaceName,ItemName,BestSeller,Votes,Prices,Total_rating
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Paneer Gravy Rice Combo,NEW,0,201.5,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Aloo Jeera and Dal Makhani Combo,NEW,0,195.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Paneer Bhurji Combo,NEW,92,214.5,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Aloo Paratha Combo,NEW,0,149.5,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Aloo Gobi Paratha Combo,NEW,67,149.5,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Aloo Methi Paratha Combo,NEW,30,149.5,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Gobi Manchurian,BESTSELLER,55,117.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Malai Kofta,BESTSELLER,38,234.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Kadhai Paneer,BESTSELLER,24,221.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Paneer Butter Masala,BESTSELLER,42,221.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Paneer Do Pyaza,BESTSELLER,43,221.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Dal Tadka,BESTSELLER,67,156.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Dal Makhani,BESTSELLER,44,169.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Kaju Masala,BESTSELLER,12,255.0,8.5
Mother's Meal,4.2,4.3,162,0,Chinese,"CV Raman Nagar, Bangalore",Boondi Raita,BESTSELLER,85,62.0,8.5
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",2 Aloo Onion Paratha,MUST TRY,0,140.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",Kadai Paneer,MUST TRY,0,140.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",Paneer Bhuji,MUST TRY,0,130.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",2 Plain Paratha,MUST TRY,0,90.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",2 Moong Dal Paratha,MUST TRY,0,130.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",Dal Fry,MUST TRY,0,85.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",2 Cheese Spring Onion,BESTSELLER,0,160.0,7.6
Paratha Club,3.4,4.2,20,84,North Indian,"New BEL Road, Bangalore",Chilli Paneer,SPICY,0,160.0,7.6
Iyer Mess,3.4,4.2,373,0,South Indian,"Malleshwaram, Bangalore",Meal of The Day,BESTSELLER,369,113.0,7.6
Iyer Mess,3.4,4.2,373,0,South Indian,"Malleshwaram, Bangalore",Meal of The Day,BESTSELLER,369,113.0,7.6
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Choti Thali,BESTSELLER,385,210.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Panner Butter Masla+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,131,234.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Jain Thali,BESTSELLER,31,299.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Chole Kulche (2 Pcs),BESTSELLER,103,149.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",2 Aloo Paratha With Curd And Pickle,BESTSELLER,101,215.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Puri Bhaji [4 Pieces],BESTSELLER,80,180.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Bhindi Fry+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,86,224.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Chola Bhatura,BESTSELLER,67,190.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Sev Tamatar Ki Sabji + 5 Roti Salad And Lasun Chutney,BESTSELLER,13,249.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Paneer Makhani Thali,BESTSELLER,51,255.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Bhindi Masala Thali,BESTSELLER,35,219.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Bhidi Thali,BESTSELLER,25,235.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Gobi+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,18,224.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Buji+ 5 Chapati,BESTSELLER,41,235.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Mutter Paneer With 3 Butter Roti,BESTSELLER,67,174.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Bhidi Thali,BESTSELLER,25,235.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Bhindi Masala Thali,BESTSELLER,35,219.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Choti Thali,BESTSELLER,385,210.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Paneer Makhani Thali,BESTSELLER,51,255.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Buji+ 5 Chapati,BESTSELLER,41,235.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Aloo Gobi+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,18,224.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Bhindi Fry+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,86,224.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Mutter Paneer With 3 Butter Roti,BESTSELLER,67,174.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Panner Butter Masla+ 5 Butter Roti+salad + Lasan Chutney,BESTSELLER,131,234.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Sev Tamatar Ki Sabji + 5 Roti Salad And Lasun Chutney,BESTSELLER,13,249.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",2 Aloo Paratha With Curd And Pickle,BESTSELLER,101,215.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Chola Bhatura,BESTSELLER,67,190.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Chole Kulche (2 Pcs),BESTSELLER,103,149.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Puri Bhaji [4 Pieces],BESTSELLER,80,180.0,7.5
Marwadi Chaat & Tiffin Services,3.7,3.8,107,0,Beverages,"Shanti Nagar, Bangalore",Jain Thali,BESTSELLER,31,299.0,7.5
Kolkata Famous Kati Roll,3.822264031240087,3.6,0,0,Rolls,"Nagawara, Bangalore",Double Chicken Roll,BESTSELLER,30,90.0,7.422264031240087
Kolkata Famous Kati Roll,3.822264031240087,3.6,0,0,Rolls,"Nagawara, Bangalore",Egg with Chicken Roll,BESTSELLER,29,80.0,7.422264031240087
Kolkata Famous Kati Roll,3.822264031240087,3.6,0,0,Rolls,"Nagawara, Bangalore",Egg with Veg Roll,MUST TRY,0,70.0,7.422264031240087
Kolkata Famous Kati Roll,3.822264031240087,3.6,0,0,Rolls,"Nagawara, Bangalore",Double Chicken Roll,BESTSELLER,30,90.0,7.422264031240087
Kolkata Famous Kati Roll,3.822264031240087,3.6,0,0,Rolls,"Nagawara, Bangalore",Egg with Chicken Roll,BESTSELLER,29,80.0,7.422264031240087
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Margherita Pizza,BESTSELLER,35,360.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Smoked Chicken & Mushroom Pizza,BESTSELLER,11,450.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Shrooms (Veg) Pizza,BESTSELLER,15,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Pepperoni Pizza,BESTSELLER,23,510.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Smokey Marzano Pizza,BESTSELLER,13,380.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Massive Vibe Pizza,BESTSELLER,10,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Garlic Bread,BESTSELLER,26,160.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Bird In Hand Pizza,BESTSELLER,18,410.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Caesar Salad with Chicken & Onion,BESTSELLER,7,320.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Streaking Pigs Pizza,BESTSELLER,19,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Red Cotta Pizza,BESTSELLER,19,380.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Diavola Non-Veg Pizza,BESTSELLER,10,560.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",The Anna Pizza,BESTSELLER,21,460.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Quattro Formaggi Pizza,BESTSELLER,11,420.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Diet Coke,Not on Pro,0,80.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Garlic Bread,BESTSELLER,26,160.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Caesar Salad with Chicken & Onion,BESTSELLER,7,320.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Smokey Marzano Pizza,BESTSELLER,13,380.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Margherita Pizza,BESTSELLER,35,360.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Quattro Formaggi Pizza,BESTSELLER,11,420.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Red Cotta Pizza,BESTSELLER,19,380.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",The Anna Pizza,BESTSELLER,21,460.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Shrooms (Veg) Pizza,BESTSELLER,15,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Massive Vibe Pizza,BESTSELLER,10,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Diavola Non-Veg Pizza,BESTSELLER,10,560.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Bird In Hand Pizza,BESTSELLER,18,410.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Pepperoni Pizza,BESTSELLER,23,510.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Popeye & Olive Oyl Pizza,BESTSELLER,6,410.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Smoked Chicken & Mushroom Pizza,BESTSELLER,11,450.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Streaking Pigs Pizza,BESTSELLER,19,430.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Coke,Not on Pro,0,80.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Mineral Water,Not on Pro,0,60.0,8.5
Brik Oven,4.6,3.9,0,0,Shake,"Church Street, Bangalore",Diet Coke,Not on Pro,0,80.0,8.5
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Triple Chocolate Ice cream [450 ml],MUST TRY,8,278.81,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Alphonso Mango Ice Cream [450 ml],MUST TRY,9,278.81,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",After Dark Fantasy Sundae,MUST TRY,0,259.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Guilty Pleasure Sundae,MUST TRY,0,259.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Dark Conspiracy Sundae,MUST TRY,0,259.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Rose Falooda Sundae,BESTSELLER,0,249.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Mocha Almond Fudge Brownie Ice Cream [100 ml],BESTSELLER,0,92.37,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Blueberry Cheesecake Ice Cream [100 ml],MUST TRY,0,92.37,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Triple Chocolate Ice cream [100 ml],MUST TRY,6,83.9,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Alphonso Mango Ice Cream [100 ml],MUST TRY,0,83.9,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Chikoo Ice Cream [450 ml],MUST TRY,0,270.34,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Retro Romance Sundae,MUST TRY,5,274.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Vegan Dark Chocolate Ice Cream [100 ml],BESTSELLER,0,92.37,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Mocha Almond Fudge Brownie Ice Cream [100 ml],BESTSELLER,0,92.37,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Blueberry Cheesecake Ice Cream [100 ml],BESTSELLER,0,92.37,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Coconut Ice Cream [450 ml],BESTSELLER,0,312.71,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Triple Chocolate Ice cream [450 ml],BESTSELLER,8,278.81,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Alphonso Mango Ice Cream [450 ml],BESTSELLER,9,278.81,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Tiramisu Ice Cream [450 ml],BESTSELLER,9,295.76,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Guilty Pleasure Sundae,BESTSELLER,0,259.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",After Dark Fantasy Sundae,BESTSELLER,0,259.0,7.2
Keventers Ice Cream,3.5,3.7,0,112,Desserts,"Garuda Mall, Magrath Road",Rose Falooda Sundae,BESTSELLER,0,249.0,7.2
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Chili Roll,BESTSELLER,52,179.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Omelette Chicken Roll,BESTSELLER,53,219.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Bhuna Roll,BESTSELLER,34,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Egg Omelette Roll,BESTSELLER,113,109.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Omelette Double Chicken Roll,BESTSELLER,13,269.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Masala Roll,BESTSELLER,36,179.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Mughlai Roll,BESTSELLER,30,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Tandoori Chicken Tikka Roll,MUST TRY,14,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Tikka Masala Roll,MUST TRY,0,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken 65 Roll,MUST TRY,0,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Nachos,MUST TRY,0,129.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Egg Omelette Roll,BESTSELLER,113,109.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Omelette Chicken Roll,BESTSELLER,53,219.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Double Omelette Double Chicken Roll,BESTSELLER,13,269.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Masala Roll,BESTSELLER,36,179.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Chili Roll,BESTSELLER,52,179.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Hot Garlic Roll,BESTSELLER,6,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Paneer Mughlai Roll,BESTSELLER,30,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Fry Roll,BESTSELLER,8,179.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Keema Roll,BESTSELLER,15,189.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken 65 Roll,SPICY,0,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Bhuna Roll,BESTSELLER,34,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Cheese Roll,BESTSELLER,7,219.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Seekh Kebab Roll,BESTSELLER,0,189.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Tandoori Chicken Tikka Roll,BESTSELLER,14,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Chicken Tikka Masala Roll,BESTSELLER,0,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Soya Chaap Mughlai Roll,BESTSELLER,7,199.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Peri Peri Fries (R),NEW,0,129.0,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Pepsi Can (300ML),Not on Pro,6,57.14,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Pepsi Black Can (300ML),Not on Pro,0,57.14,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",Mirinda Can [300ML],Not on Pro,0,57.14,7.722264031240087
Rolls Mania,3.822264031240087,3.9,0,0,North Indian,"Gomti Nagar, Lucknow",7up Can [300ML],Not on Pro,0,57.14,7.722264031240087
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Chowmein,BESTSELLER,60,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Chicken Dry,CHEF'S SPECIAL,125,380.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Chicken Dry,MUST TRY,125,380.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Chowmein,BESTSELLER,60,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Fried Rice,MUST TRY,24,340.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Chowmein,MUST TRY,24,390.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Chicken Gravy,BESTSELLER,29,410.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Manchuran Gravy,MUST TRY,17,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Paneer Gravy [200 grams],MUST TRY,6,390.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Hot Garlic Noodles,BESTSELLER,22,360.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Paneer Chilli Dry [200 grams],BESTSELLER,6,390.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Steamed Wonton [12 Pieces],BESTSELLER,7,360.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Mixed Chowmein,MUST TRY,5,400.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Fried Drumstick [8 Pieces],MUST TRY,27,395.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg American Chopsuey,BESTSELLER,10,395.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Hot Garlic Fried Rice,MUST TRY,8,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Non Veg Hot Garlic Sauce on Steamed Rice,MUST TRY,10,475.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken American Chopsuey,BESTSELLER,6,425.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg E Fu Mein Noodles,CHEF'S SPECIAL,6,400.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Steamed Wonton [12 Pieces],BESTSELLER,9,340.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Non Veg Special E Fu Mein Noodles,CHEF'S SPECIAL,7,425.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Spring Roll [12 Pieces],MUST TRY,0,380.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Chicken Dry,CHEF'S SPECIAL,125,380.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Fried Drumstick [8 Pieces],BESTSELLER,27,395.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Mushroom Chilli [200 grams],NEW,0,270.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Mushroom Manchurian Dry [200 grams],NEW,0,270.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Mushroom Garlic Sauce Sweet Gravy [200 grams],NEW,0,300.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Mushroom Hot Garlic Sauce [200 grams],SPICY,0,300.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Chicken Gravy,BESTSELLER,29,410.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Manchuran Gravy,BESTSELLER,17,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chilli Paneer Gravy [200 grams],BESTSELLER,6,390.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Veg Chowmein,BESTSELLER,60,350.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Non Veg Special E Fu Mein Noodles,CHEF'S SPECIAL,7,425.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Chicken Chowmein,BESTSELLER,24,390.0,8.1
Chung Fa Restaurant,4.1,4.0,586,355,Fast Food,"Mahanagar, Lucknow",Hot Garlic Noodles,BESTSELLER,22,360.0,8.1
